agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,abc_coef,sr,valid_goals,invalid_goals,avg_xy,max_xy,avg_z
alice,1,28676063,2750,0.1161,0.4965,2.3291,0.05,,,,307,39,0.217,0.701,0.005
alice,1,28676063,2751,0.1008,0.6255,3.2015,0.05,,,,300,11,0.255,0.61,0.006
alice,1,28676063,2752,0.113,0.6817,3.3308,0.05,,,,284,8,0.28,0.693,0.005
alice,1,28676063,2753,0.0711,0.6839,2.9608,0.05,,,,298,10,0.257,0.579,0.006
alice,1,28676063,2754,0.1036,0.6665,3.0066,0.05,,,,309,6,0.286,0.709,0.005
alice,1,28676063,2755,0.0821,0.6385,2.9403,0.05,,,,303,14,0.291,0.655,0.005
alice,1,28676063,2756,0.0944,0.5381,2.2821,0.05,,,,306,12,0.302,0.814,0.004
alice,1,28676063,2757,0.1021,0.5608,2.4968,0.05,,,,313,6,0.305,0.645,0.004
alice,1,28676063,2758,0.1148,0.5909,2.7778,0.05,,,,300,25,0.25,0.658,0.005
alice,1,28676063,2759,0.0754,0.5755,2.7969,0.05,,,,290,31,0.216,0.606,0.006
alice,1,28676063,2760,0.0918,0.5343,2.4103,0.05,,,,306,16,0.262,0.676,0.004
alice,1,28676063,2761,0.1068,0.5791,2.6242,0.05,,,,305,18,0.275,0.674,0.004
alice,1,28676063,2762,0.0863,0.6222,2.7516,0.05,,,,307,9,0.276,0.633,0.005
alice,1,28676063,2763,0.1341,0.606,2.8456,0.05,,,,309,6,0.299,0.711,0.006
alice,1,28676063,2764,0.0798,0.5838,2.7742,0.05,,,,303,7,0.288,0.628,0.005
alice,1,28676063,2765,0.0861,0.6807,3.1379,0.05,,,,304,14,0.275,0.587,0.005
alice,1,28676063,2766,0.0752,0.6174,2.7974,0.05,,,,297,19,0.264,0.66,0.006
alice,1,28676063,2767,0.0604,0.7228,3.3469,0.05,,,,297,15,0.251,0.651,0.006
alice,1,28676063,2768,0.0668,0.6659,2.9536,0.05,,,,304,8,0.304,0.658,0.005
alice,1,28676063,2769,0.0928,0.5988,2.5669,0.05,,,,307,8,0.311,0.782,0.004
alice,1,28676063,2770,0.1502,0.618,2.7763,0.05,,,,305,9,0.29,0.666,0.005
alice,1,28676063,2771,0.0919,0.6378,2.9595,0.05,,,,301,11,0.242,0.649,0.005
alice,1,28676063,2772,0.0704,0.582,2.7114,0.05,,,,301,14,0.275,0.709,0.005
alice,1,28676063,2773,0.094,0.6554,2.891,0.05,,,,303,5,0.302,0.671,0.004
alice,1,28676063,2774,0.0864,0.5984,2.4327,0.05,,,,319,7,0.308,0.634,0.004
alice,1,28676063,2775,0.1319,0.4792,2.1905,0.05,,,,327,12,0.289,0.624,0.004
alice,1,28676063,2776,0.079,0.5934,2.5436,0.05,,,,302,16,0.281,0.588,0.005
alice,1,28676063,2777,0.1276,0.6547,2.8874,0.05,,,,298,15,0.304,0.688,0.005
alice,1,28676063,2778,0.0767,0.6467,2.8333,0.05,,,,301,18,0.269,0.757,0.005
alice,1,28676063,2779,0.0826,0.6697,2.7733,0.05,,,,314,4,0.281,0.667,0.005
alice,1,28676063,2780,0.0775,0.5717,2.4545,0.05,,,,319,17,0.276,0.607,0.005
alice,1,28676063,2781,0.1244,0.6253,2.8027,0.05,,,,303,8,0.301,0.736,0.005
alice,1,28676063,2782,0.0841,0.7021,3.0645,0.05,,,,292,11,0.25,0.589,0.005
alice,1,28676063,2783,0.0842,0.6928,3.305,0.05,,,,303,15,0.253,0.588,0.006
alice,1,28676063,2784,0.0832,0.5526,2.4932,0.05,,,,301,10,0.269,0.698,0.005
alice,1,28676063,2785,0.1031,0.5648,2.634,0.05,,,,309,12,0.276,0.578,0.005
alice,1,28676063,2786,0.0669,0.5902,2.4848,0.05,,,,310,19,0.267,0.707,0.005
alice,1,28676063,2787,0.0864,0.5986,2.6768,0.05,,,,316,8,0.305,0.622,0.005
alice,1,28676063,2788,0.0572,0.5342,2.4118,0.05,,,,315,15,0.275,0.661,0.004
alice,1,28676063,2789,0.0892,0.5441,2.478,0.05,,,,319,8,0.299,0.61,0.005
alice,1,28676063,2790,0.0863,0.5473,2.5986,0.05,,,,307,10,0.293,0.575,0.004
alice,1,28676063,2791,0.0898,0.5512,2.6319,0.05,,,,302,6,0.287,0.596,0.005
alice,1,28676063,2792,0.1278,0.6742,3.1481,0.05,,,,289,18,0.294,0.677,0.006
alice,1,28676063,2793,0.0747,0.6298,2.6225,0.05,,,,301,25,0.225,0.644,0.005
alice,1,28676063,2794,0.0466,0.5785,2.5723,0.05,,,,304,19,0.249,0.638,0.006
alice,1,28676063,2795,0.078,0.57,2.3905,0.05,,,,306,29,0.262,0.664,0.004
alice,1,28676063,2796,0.0592,0.5659,2.3143,0.05,,,,303,64,0.217,0.557,0.004
alice,1,28676063,2797,0.1188,0.5346,2.3187,0.05,,,,316,42,0.227,0.633,0.002
alice,1,28676063,2798,0.0896,0.526,2.0644,0.05,,,,331,23,0.272,0.612,0.003
alice,1,28676063,2799,0.0862,0.5159,2.1658,0.05,,,,334,19,0.279,0.643,0.004
alice,1,28676063,2800,0.1221,0.5635,2.4571,0.05,,,,316,17,0.313,0.641,0.004
alice,1,28676063,2801,0.095,0.6042,2.8667,0.05,,,,302,18,0.265,0.64,0.006
alice,1,28676063,2802,0.0504,0.5194,2.2857,0.05,,,,318,15,0.263,0.629,0.004
alice,1,28676063,2803,0.0574,0.6448,2.8405,0.05,,,,309,7,0.308,0.661,0.005
alice,1,28676063,2804,0.0708,0.6221,2.7563,0.05,,,,300,15,0.272,0.785,0.005
alice,1,28676063,2805,0.0832,0.6533,2.9565,0.05,,,,305,12,0.281,0.623,0.006
alice,1,28676063,2806,0.0936,0.7302,3.351,0.05,,,,291,13,0.294,0.63,0.005
alice,1,28676063,2807,0.0672,0.6196,2.7365,0.05,,,,312,7,0.295,0.69,0.005
alice,1,28676063,2808,0.0616,0.6582,3.0455,0.05,,,,301,11,0.308,0.627,0.005
alice,1,28676063,2809,0.1289,0.5813,2.5854,0.05,,,,313,9,0.295,0.632,0.005
alice,1,28676063,2810,0.073,0.6567,3.1691,0.05,,,,278,73,0.187,0.59,0.005
alice,1,28676063,2811,0.0799,0.7116,3.4818,0.05,,,,284,26,0.214,0.578,0.007
alice,1,28676063,2812,0.0967,0.7759,3.7007,0.05,,,,283,14,0.255,0.583,0.006
alice,1,28676063,2813,0.0437,0.7024,3.0701,0.05,,,,298,7,0.315,0.704,0.006
alice,1,28676063,2814,0.093,0.7787,3.3826,0.05,,,,291,10,0.319,0.658,0.006
alice,1,28676063,2815,0.0526,0.6351,2.8153,0.05,,,,288,48,0.217,0.611,0.005
alice,1,28676063,2816,0.132,0.6303,2.7576,0.05,,,,325,7,0.28,0.592,0.005
alice,1,28676063,2817,0.1018,0.593,2.9685,0.05,,,,295,16,0.279,0.632,0.006
alice,1,28676063,2818,0.1245,0.6398,2.9928,0.05,,,,292,7,0.301,0.618,0.005
alice,1,28676063,2819,0.0649,0.5506,2.5436,0.05,,,,302,30,0.225,0.688,0.005
alice,1,28676063,2820,0.0706,0.699,3.3162,0.05,,,,293,11,0.267,0.65,0.006
alice,1,28676063,2821,0.0795,0.6398,3.0357,0.05,,,,297,9,0.3,0.685,0.006
alice,1,28676063,2822,0.1031,0.5941,2.6129,0.05,,,,305,10,0.317,0.671,0.005
alice,1,28676063,2823,0.1151,0.5498,2.6319,0.05,,,,298,31,0.28,0.644,0.005
alice,1,28676063,2824,0.1106,0.63,2.6875,0.05,,,,306,7,0.292,0.702,0.006
alice,1,28676063,2825,0.1144,0.7399,3.449,0.05,,,,297,8,0.27,0.634,0.006
alice,1,28676063,2826,0.055,0.6531,3.0863,0.05,,,,287,47,0.204,0.606,0.005
alice,1,28676063,2827,0.0574,0.715,3.3623,0.05,,,,288,26,0.257,0.625,0.005
alice,1,28676063,2828,0.0727,0.6565,2.9595,0.05,,,,299,7,0.313,0.698,0.005
alice,1,28676063,2829,0.072,0.6663,3.0,0.05,,,,305,7,0.337,0.679,0.005
alice,1,28676063,2830,0.0875,0.7669,3.2662,0.05,,,,289,7,0.331,0.674,0.004
alice,1,28676063,2831,0.0768,0.7224,3.0724,0.05,,,,300,9,0.274,0.579,0.005
alice,1,28676063,2832,0.0745,0.6349,2.875,0.05,,,,308,8,0.285,0.622,0.006
alice,1,28676063,2833,0.1015,0.6126,2.8421,0.05,,,,304,9,0.277,0.68,0.006
alice,1,28676063,2834,0.0551,0.6926,3.044,0.05,,,,294,18,0.248,0.572,0.005
alice,1,28676063,2835,0.1014,0.5685,2.5,0.05,,,,324,28,0.26,0.688,0.005
alice,1,28676063,2836,0.0689,0.6432,2.9097,0.05,,,,292,25,0.238,0.615,0.006
alice,1,28676063,2837,0.0789,0.5897,2.8,0.05,,,,303,25,0.257,0.78,0.005
alice,1,28676063,2838,0.0816,0.5167,2.3141,0.05,,,,306,21,0.253,0.646,0.005
alice,1,28676063,2839,0.0793,0.5281,2.3018,0.05,,,,325,11,0.261,0.659,0.005
alice,1,28676063,2840,0.0996,0.6393,2.657,0.05,,,,306,9,0.28,0.64,0.006
alice,1,28676063,2841,0.1066,0.6065,2.5868,0.05,,,,307,27,0.244,0.615,0.005
alice,1,28676063,2842,0.0619,0.5894,2.5625,0.05,,,,312,20,0.239,0.624,0.006
alice,1,28676063,2843,0.1058,0.6012,2.7169,0.05,,,,320,7,0.277,0.549,0.006
alice,1,28676063,2844,0.0976,0.543,2.3393,0.05,,,,322,3,0.312,0.674,0.006
alice,1,28676063,2845,0.1034,0.681,2.8974,0.05,,,,303,7,0.299,0.611,0.005
alice,1,28676063,2846,0.0708,0.6378,2.5698,0.05,,,,311,8,0.271,0.7,0.006
alice,1,28676063,2847,0.0746,0.6434,2.8314,0.05,,,,312,9,0.286,0.78,0.005
alice,1,28676063,2848,0.0767,0.6358,2.8555,0.05,,,,312,8,0.298,0.681,0.004
alice,1,28676063,2849,0.0542,0.6072,2.6477,0.05,,,,312,8,0.303,0.591,0.005
alice,1,28676063,2850,0.0651,0.7153,2.8786,0.05,,,,304,13,0.294,0.663,0.005
alice,1,28676063,2851,0.0981,0.6619,2.7898,0.05,,,,313,7,0.299,0.603,0.005
alice,1,28676063,2852,0.0558,0.6809,2.8497,0.05,,,,312,8,0.28,0.647,0.005
alice,1,28676063,2853,0.0988,0.7084,3.0382,0.05,,,,308,10,0.304,0.617,0.004
alice,1,28676063,2854,0.0819,0.7134,3.3288,0.05,,,,295,8,0.309,0.655,0.005
alice,1,28676063,2855,0.08,0.5563,2.6352,0.05,,,,310,10,0.318,0.65,0.005
alice,1,28676063,2856,0.1061,0.5781,2.844,0.05,,,,304,11,0.319,0.643,0.006
alice,1,28676063,2857,0.0619,0.6913,3.3913,0.05,,,,287,6,0.308,0.62,0.006
alice,1,28676063,2858,0.0708,0.614,2.871,0.05,,,,308,6,0.294,0.74,0.005
alice,1,28676063,2859,0.0539,0.6927,2.9733,0.05,,,,303,7,0.286,0.696,0.005
alice,1,28676063,2860,0.073,0.7825,3.3129,0.05,,,,292,3,0.307,0.729,0.005
alice,1,28676063,2861,0.0914,0.6841,3.0382,0.05,,,,304,17,0.287,0.621,0.005
alice,1,28676063,2862,0.074,0.6697,3.0497,0.05,,,,303,8,0.283,0.615,0.005
alice,1,28676063,2863,0.0655,0.6789,2.8987,0.05,,,,311,15,0.295,0.7,0.004
alice,1,28676063,2864,0.0916,0.5159,2.2264,0.05,,,,319,8,0.292,0.63,0.004
alice,1,28676063,2865,0.077,0.5733,2.6786,0.05,,,,296,32,0.245,0.609,0.005
alice,1,28676063,2866,0.0721,0.54,2.5226,0.05,,,,305,12,0.299,0.682,0.005
alice,1,28676063,2867,0.1049,0.6962,3.2549,0.05,,,,300,10,0.28,0.726,0.005
alice,1,28676063,2868,0.063,0.6336,3.0548,0.05,,,,295,24,0.262,0.626,0.006
alice,1,28676063,2869,0.06,0.6496,2.9551,0.05,,,,307,6,0.279,0.647,0.006
alice,1,28676063,2870,0.0954,0.6541,2.8239,0.05,,,,307,10,0.273,0.633,0.005
alice,1,28676063,2871,0.0525,0.5942,2.7905,0.05,,,,305,13,0.27,0.634,0.005
alice,1,28676063,2872,0.0984,0.6675,3.028,0.05,,,,297,7,0.298,0.661,0.006
alice,1,28676063,2873,0.0755,0.6431,3.0357,0.05,,,,301,8,0.289,0.71,0.006
alice,1,28676063,2874,0.0905,0.6839,3.2015,0.05,,,,299,4,0.306,0.738,0.006
alice,1,28676063,2875,0.0613,0.5163,2.4765,0.05,,,,312,8,0.316,0.687,0.004
alice,1,28676063,2876,0.0555,0.5338,2.457,0.05,,,,307,8,0.301,0.728,0.005
alice,1,28676063,2877,0.1155,0.6335,2.7742,0.05,,,,300,13,0.304,0.67,0.005
alice,1,28676063,2878,0.1161,0.6449,2.7647,0.05,,,,301,34,0.215,0.604,0.005
alice,1,28676063,2879,0.0832,0.6979,3.2766,0.05,,,,293,13,0.252,0.606,0.006
alice,1,28676063,2880,0.1964,0.7725,3.6087,0.05,,,,287,1,0.283,0.661,0.006
alice,1,28676063,2881,0.0997,0.7034,3.3404,0.05,,,,296,3,0.323,0.771,0.006
alice,1,28676063,2882,0.106,0.6332,3.0438,0.05,,,,297,5,0.309,0.709,0.006
alice,1,28676063,2883,0.0425,0.6133,2.7568,0.05,,,,296,13,0.283,0.634,0.005
alice,1,28676063,2884,0.0793,0.5496,2.4072,0.05,,,,322,12,0.282,0.681,0.004
alice,1,28676063,2885,0.0993,0.5624,2.4968,0.05,,,,309,11,0.29,0.659,0.004
alice,1,28676063,2886,0.1103,0.5862,2.6242,0.05,,,,306,14,0.263,0.642,0.005
alice,1,28676063,2887,0.0704,0.5849,2.7832,0.05,,,,313,7,0.283,0.71,0.005
alice,1,28676063,2888,0.0841,0.6534,3.0611,0.05,,,,287,7,0.327,0.651,0.005
alice,1,28676063,2889,0.0807,0.5947,2.8929,0.05,,,,302,3,0.329,0.687,0.006
alice,1,28676063,2890,0.0383,0.7026,3.0748,0.05,,,,292,3,0.326,0.676,0.004
alice,1,28676063,2891,0.0707,0.6255,2.6325,0.05,,,,309,7,0.336,0.665,0.004
alice,1,28676063,2892,0.0626,0.6704,2.8072,0.05,,,,312,5,0.315,0.737,0.005
alice,1,28676063,2893,0.0683,0.6082,2.7485,0.05,,,,316,9,0.319,0.639,0.004
alice,1,28676063,2894,0.0737,0.6236,2.7105,0.05,,,,306,9,0.31,0.699,0.005
alice,1,28676063,2895,0.0625,0.6702,2.9388,0.05,,,,296,28,0.236,0.639,0.005
alice,1,28676063,2896,0.064,0.6906,3.1622,0.05,,,,299,12,0.292,0.73,0.005
alice,1,28676063,2897,0.1118,0.6107,2.8039,0.05,,,,305,6,0.304,0.705,0.006
alice,1,28676063,2898,0.0528,0.6306,2.9032,0.05,,,,303,11,0.277,0.586,0.006
alice,1,28676063,2899,0.0487,0.7525,3.1875,0.05,,,,291,6,0.301,0.626,0.005
alice,1,28676063,2900,0.0715,0.8704,3.5298,0.05,,,,293,7,0.316,0.658,0.005
alice,1,28676063,2901,0.0817,0.6835,2.8807,0.05,,,,317,24,0.253,0.685,0.004
alice,1,28676063,2902,0.0588,0.6238,2.8954,0.05,,,,310,8,0.305,0.63,0.005
alice,1,28676063,2903,0.0872,0.6913,3.1769,0.05,,,,296,7,0.324,0.73,0.005
alice,1,28676063,2904,0.0663,0.6754,3.1277,0.05,,,,301,6,0.325,0.675,0.005
alice,1,28676063,2905,0.0828,0.6822,3.3828,0.05,,,,293,7,0.332,0.71,0.005
alice,1,28676063,2906,0.0066,0.6451,2.7123,0.05,,,,293,12,0.308,0.687,0.004
alice,1,28676063,2907,0.0783,0.5568,2.3295,0.05,,,,311,22,0.273,0.645,0.004
alice,1,28676063,2908,0.0588,0.6843,2.9075,0.05,,,,305,15,0.267,0.63,0.006
alice,1,28676063,2909,0.0845,0.6653,2.9939,0.05,,,,312,7,0.294,0.67,0.006
alice,1,28676063,2910,0.0623,0.5918,2.5723,0.05,,,,314,5,0.319,0.64,0.005
alice,1,28676063,2911,0.0895,0.5581,2.4417,0.05,,,,319,15,0.279,0.556,0.005
alice,1,28676063,2912,0.085,0.5339,2.6058,0.05,,,,306,9,0.334,0.661,0.004
alice,1,28676063,2913,0.0953,0.5954,2.9286,0.05,,,,286,9,0.324,0.685,0.004
alice,1,28676063,2914,0.066,0.6111,2.7197,0.05,,,,309,10,0.311,0.648,0.005
alice,1,28676063,2915,0.0786,0.6413,2.9116,0.05,,,,306,4,0.312,0.786,0.006
alice,1,28676063,2916,0.0858,0.56,2.5894,0.05,,,,308,10,0.265,0.603,0.006
alice,1,28676063,2917,0.0582,0.6879,3.0833,0.05,,,,292,6,0.294,0.651,0.006
alice,1,28676063,2918,0.1158,0.6612,2.9444,0.05,,,,310,7,0.3,0.755,0.005
alice,1,28676063,2919,0.0501,0.6051,2.5789,0.05,,,,297,38,0.231,0.598,0.005
alice,1,28676063,2920,0.0806,0.5908,2.5254,0.05,,,,322,23,0.255,0.638,0.005
alice,1,28676063,2921,0.0941,0.6852,3.0886,0.05,,,,300,9,0.294,0.644,0.006
alice,1,28676063,2922,0.0224,0.6937,2.7898,0.05,,,,296,36,0.274,0.77,0.005
alice,1,28676063,2923,0.1245,0.6028,2.4179,0.05,,,,335,9,0.321,0.622,0.004
alice,1,28676063,2924,0.0673,0.585,2.6258,0.05,,,,310,37,0.252,0.576,0.005
alice,1,28676063,2925,0.0788,0.5727,2.6129,0.05,,,,305,22,0.269,0.652,0.005
alice,1,28676063,2926,0.082,0.6069,2.6139,0.05,,,,308,16,0.281,0.599,0.005
alice,1,28676063,2927,0.1242,0.5797,2.5686,0.05,,,,311,19,0.262,0.602,0.006
alice,1,28676063,2928,0.0762,0.5811,2.5669,0.05,,,,303,24,0.262,0.808,0.005
alice,1,28676063,2929,0.0879,0.6081,2.6049,0.05,,,,315,7,0.326,0.643,0.006
alice,1,28676063,2930,0.0742,0.6147,2.677,0.05,,,,307,6,0.323,0.658,0.005
alice,1,28676063,2931,0.102,0.581,2.8543,0.05,,,,311,4,0.333,0.661,0.005
alice,1,28676063,2932,0.0674,0.7492,3.2483,0.05,,,,286,14,0.255,0.648,0.006
alice,1,28676063,2933,0.0627,0.7827,3.7536,0.05,,,,293,10,0.26,0.621,0.006
alice,1,28676063,2934,0.0595,0.7366,3.1523,0.05,,,,286,11,0.281,0.624,0.006
alice,1,28676063,2935,0.0489,0.6596,2.657,0.05,,,,311,23,0.263,0.654,0.004
alice,1,28676063,2936,0.0393,0.5126,2.0714,0.05,,,,318,39,0.244,0.587,0.004
alice,1,28676063,2937,0.0671,0.4658,1.9615,0.05,,,,330,20,0.269,0.618,0.003
alice,1,28676063,2938,0.1221,0.4868,2.0209,0.05,,,,325,5,0.329,0.634,0.003
alice,1,28676063,2939,0.1131,0.6014,2.4096,0.05,,,,328,6,0.329,0.743,0.004
alice,1,28676063,2940,0.1276,0.6422,2.6566,0.05,,,,314,12,0.319,0.643,0.005
alice,1,28676063,2941,0.0797,0.5436,2.3782,0.05,,,,295,47,0.231,0.765,0.005
alice,1,28676063,2942,0.0641,0.5062,2.3415,0.05,,,,312,25,0.258,0.583,0.006
alice,1,28676063,2943,0.0723,0.5823,2.4674,0.05,,,,311,8,0.296,0.612,0.005
alice,1,28676063,2944,0.0958,0.6097,2.466,0.05,,,,334,2,0.321,0.686,0.005
alice,1,28676063,2945,0.0758,0.6155,2.6667,0.05,,,,294,48,0.219,0.567,0.005
alice,1,28676063,2946,0.0559,0.5727,2.7516,0.05,,,,303,38,0.237,0.64,0.006
alice,1,28676063,2947,0.0705,0.6415,3.1333,0.05,,,,303,13,0.275,0.645,0.007
alice,1,28676063,2948,0.0637,0.7098,3.3723,0.05,,,,293,9,0.259,0.592,0.006
alice,1,28676063,2949,0.0496,0.6518,3.1724,0.05,,,,299,12,0.241,0.617,0.006
alice,1,28676063,2950,0.062,0.6163,2.8506,0.05,,,,300,11,0.28,0.648,0.006
alice,1,28676063,2951,0.0996,0.6818,3.2436,0.05,,,,306,5,0.303,0.697,0.006
alice,1,28676063,2952,0.0197,0.5687,2.4286,0.05,,,,274,79,0.204,0.681,0.003
alice,1,28676063,2953,0.0771,0.5095,2.019,0.05,,,,343,32,0.251,0.616,0.002
alice,1,28676063,2954,0.1009,0.523,2.3636,0.05,,,,331,15,0.33,0.743,0.003
alice,1,28676063,2955,0.1034,0.5443,2.6049,0.05,,,,316,6,0.337,0.686,0.004
alice,1,28676063,2956,0.0775,0.6376,2.8874,0.05,,,,296,17,0.275,0.66,0.005
alice,1,28676063,2957,0.0829,0.5548,2.8276,0.05,,,,307,7,0.275,0.638,0.005
alice,1,28676063,2958,0.0832,0.6039,3.1128,0.05,,,,289,13,0.294,0.69,0.006
alice,1,28676063,2959,0.0821,0.5605,3.0896,0.05,,,,304,7,0.328,0.709,0.006
alice,1,28676063,2960,0.0576,0.579,2.844,0.05,,,,293,5,0.31,0.718,0.006
alice,1,28676063,2961,0.0734,0.7705,3.3649,0.05,,,,292,6,0.323,0.697,0.006
alice,1,28676063,2962,0.058,0.6562,2.9295,0.05,,,,304,9,0.304,0.702,0.005
alice,1,28676063,2963,0.0619,0.6265,2.7308,0.05,,,,309,11,0.299,0.719,0.005
alice,1,28676063,2964,0.0546,0.6654,2.9799,0.05,,,,299,8,0.297,0.764,0.005
alice,1,28676063,2965,0.0653,0.6333,2.7857,0.05,,,,307,7,0.301,0.66,0.005
alice,1,28676063,2966,0.0503,0.693,2.9868,0.05,,,,298,6,0.307,0.654,0.005
alice,1,28676063,2967,0.1029,0.6371,2.9108,0.05,,,,309,7,0.308,0.657,0.005
alice,1,28676063,2968,0.0768,0.7088,3.1379,0.05,,,,289,25,0.23,0.693,0.006
alice,1,28676063,2969,0.0635,0.6878,3.0065,0.05,,,,297,19,0.25,0.781,0.006
alice,1,28676063,2970,0.0632,0.6401,2.716,0.05,,,,311,10,0.275,0.693,0.006
alice,1,28676063,2971,0.0859,0.6744,2.8023,0.05,,,,306,14,0.287,0.649,0.004
alice,1,28676063,2972,0.0644,0.5207,2.3158,0.05,,,,329,15,0.301,0.722,0.004
alice,1,28676063,2973,0.0677,0.6228,2.5629,0.05,,,,315,15,0.325,0.636,0.004
alice,1,28676063,2974,0.0822,0.6145,2.5476,0.05,,,,307,10,0.331,0.655,0.004
alice,1,28676063,2975,0.0986,0.5678,2.2833,0.05,,,,330,6,0.332,0.669,0.004
alice,1,28676063,2976,0.1158,0.6673,2.9198,0.05,,,,303,6,0.318,0.714,0.005
alice,1,28676063,2977,0.0767,0.6317,2.6975,0.05,,,,308,36,0.226,0.66,0.005
alice,1,28676063,2978,0.0957,0.5857,2.5407,0.05,,,,318,8,0.253,0.618,0.007
alice,1,28676063,2979,0.1002,0.6235,2.8038,0.05,,,,302,20,0.251,0.591,0.006
alice,1,28676063,2980,0.0674,0.637,2.8773,0.05,,,,305,19,0.253,0.643,0.006
alice,1,28676063,2981,0.0551,0.6829,3.0938,0.05,,,,302,11,0.272,0.544,0.005
alice,1,28676063,2982,0.0746,0.6345,2.7576,0.05,,,,314,10,0.317,0.676,0.004
alice,1,28676063,2983,0.0908,0.6071,2.6026,0.05,,,,314,11,0.303,0.651,0.004
alice,1,28676063,2984,0.073,0.6336,2.7347,0.05,,,,285,41,0.244,0.655,0.005
alice,1,28676063,2985,0.0822,0.7318,3.205,0.05,,,,291,15,0.269,0.629,0.005
alice,1,28676063,2986,0.0971,0.6916,2.9444,0.05,,,,312,7,0.289,0.613,0.005
alice,1,28676063,2987,0.0515,0.6747,2.8497,0.05,,,,319,14,0.289,0.638,0.005
alice,1,28676063,2988,0.0957,0.5722,2.5951,0.05,,,,321,10,0.28,0.641,0.005
alice,1,28676063,2989,0.0449,0.5247,2.3725,0.05,,,,299,42,0.21,0.54,0.005
alice,1,28676063,2990,0.0523,0.6535,2.8862,0.05,,,,305,29,0.242,0.772,0.005
alice,1,28676063,2991,0.1124,0.6182,2.6667,0.05,,,,321,11,0.269,0.617,0.005
alice,1,28676063,2992,0.0713,0.6118,2.8269,0.05,,,,301,35,0.217,0.557,0.006
alice,1,28676063,2993,0.0751,0.5154,2.2548,0.05,,,,311,32,0.241,0.694,0.005
alice,1,28676063,2994,0.068,0.4753,2.1321,0.05,,,,317,33,0.24,0.577,0.005
alice,1,28676063,2995,0.078,0.4941,2.0671,0.05,,,,301,42,0.23,0.655,0.005
alice,1,28676063,2996,0.0651,0.5521,2.3211,0.05,,,,321,29,0.25,0.582,0.005
alice,1,28676063,2997,0.0792,0.6065,2.4917,0.05,,,,325,18,0.289,0.723,0.005
alice,1,28676063,2998,0.1223,0.6302,2.6975,0.05,,,,314,9,0.298,0.67,0.006
alice,1,28676063,2999,0.103,0.6334,2.8667,0.05,,,,302,9,0.274,0.602,0.006
alice,1,28676063,3000,0.087,0.6783,3.2464,0.05,,,,294,14,0.234,0.609,0.007
alice,1,28676063,3001,0.0613,0.6306,3.1143,0.05,,,,300,4,0.269,0.71,0.008
alice,1,28676063,3002,0.0563,0.6458,2.9655,0.05,,,,304,6,0.304,0.71,0.005
alice,1,28676063,3003,0.0918,0.5686,2.497,0.05,,,,306,7,0.299,0.694,0.004
alice,1,28676063,3004,0.0773,0.5391,2.4525,0.05,,,,321,8,0.295,0.656,0.005
alice,1,28676063,3005,0.0359,0.6604,3.2109,0.05,,,,300,8,0.322,0.792,0.006
alice,1,28676063,3006,0.065,0.5839,2.9858,0.05,,,,299,14,0.305,0.713,0.006
alice,1,28676063,3007,0.0925,0.6263,2.9178,0.05,,,,301,5,0.284,0.689,0.007
alice,1,28676063,3008,0.0436,0.5861,2.5179,0.05,,,,308,13,0.278,0.664,0.005
alice,1,28676063,3009,0.0801,0.6038,2.6851,0.05,,,,318,14,0.278,0.729,0.005
alice,1,28676063,3010,0.0896,0.6753,3.0503,0.05,,,,313,7,0.307,0.697,0.007
alice,1,28676063,3011,0.0936,0.7605,3.5,0.05,,,,289,7,0.322,0.636,0.007
alice,1,28676063,3012,0.0703,0.6207,2.8792,0.05,,,,302,2,0.344,0.654,0.006
alice,1,28676063,3013,0.108,0.6522,2.8987,0.05,,,,308,5,0.34,0.688,0.005
alice,1,28676063,3014,0.0649,0.6427,2.8485,0.05,,,,304,13,0.267,0.58,0.005
alice,1,28676063,3015,0.0651,0.6798,3.0189,0.05,,,,307,9,0.302,0.775,0.006
alice,1,28676063,3016,0.0498,0.6097,2.7169,0.05,,,,310,4,0.301,0.647,0.005
alice,1,28676063,3017,0.0587,0.5857,2.5294,0.05,,,,322,5,0.307,0.673,0.004
alice,1,28676063,3018,0.0966,0.5655,2.4671,0.05,,,,318,8,0.306,0.57,0.005
alice,1,28676063,3019,0.0726,0.6362,2.7988,0.05,,,,306,10,0.269,0.609,0.006
alice,1,28676063,3020,0.0831,0.648,2.8485,0.05,,,,309,8,0.283,0.653,0.006
alice,1,28676063,3021,0.0832,0.7608,3.2152,0.05,,,,300,3,0.313,0.648,0.005
alice,1,28676063,3022,0.0763,0.6411,2.7284,0.05,,,,310,10,0.308,0.633,0.005
alice,1,28676063,3023,0.0831,0.673,2.7901,0.05,,,,304,6,0.306,0.689,0.004
alice,1,28676063,3024,0.1429,0.6579,3.069,0.05,,,,283,46,0.24,0.621,0.004
alice,1,28676063,3025,0.14,0.6424,3.1242,0.05,,,,304,21,0.257,0.717,0.006
alice,1,28676063,3026,0.0906,0.5567,2.7829,0.05,,,,299,30,0.239,0.643,0.006
alice,1,28676063,3027,0.0628,0.6589,3.4621,0.05,,,,297,19,0.226,0.674,0.006
alice,1,28676063,3028,0.0585,0.6219,2.8581,0.05,,,,295,10,0.248,0.557,0.006
alice,1,28676063,3029,0.0631,0.5193,2.3314,0.05,,,,316,19,0.257,0.55,0.006
