agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,abc_coef,sr,valid_goals,invalid_goals,avg_xy,max_xy,avg_z,ik_fail_rate,not_moved_frac
bob,0,28830260,1082,-0.0,0.0081,0.7000000000000001,,-0.9999,0.3197,0.0001,,,,,,,
bob,0,28830260,1083,0.0003,0.0078,0.72,,-0.9998,0.3195,0.0001,,,,,,,
bob,0,28830260,1084,-0.0011,0.0076,0.74,,-0.9998,0.3193,0.0002,,,,,,,
bob,0,28830260,1085,-0.003,0.008,0.72,,-0.9998,0.3192,0.0002,,,,,,,
bob,0,28830260,1086,-0.0022,0.0078,0.72,,-0.9998,0.319,0.0001,,,,,,,
bob,0,28830260,1087,-0.004,0.0086,0.76,,-0.9999,0.3188,0.0001,,,,,,,
bob,0,28830260,1088,-0.0031,0.0083,0.74,,-0.9998,0.3187,0.0001,,,,,,,
bob,0,28830260,1089,-0.0005,0.0083,0.7000000000000001,,-0.9999,0.3185,0.0001,,,,,,,
bob,0,28830260,1090,0.0009,0.0081,0.74,,-0.9999,0.3183,0.0002,,,,,,,
bob,0,28830260,1091,0.0001,0.0078,0.7000000000000001,,-0.9998,0.3182,0.0002,,,,,,,
bob,0,28830260,1092,-0.0035,0.0088,0.72,,-0.9998,0.318,0.0002,,,,,,,
bob,0,28830260,1093,-0.0022,0.0082,0.72,,-0.9999,0.3178,0.0001,,,,,,,
bob,0,28830260,1094,-0.0004,0.0075,0.7000000000000001,,-0.9998,0.3177,0.0001,,,,,,,
bob,0,28830260,1095,-0.0,0.0082,0.7000000000000001,,-0.9999,0.3175,0.0001,,,,,,,
bob,0,28830260,1096,0.003,0.0086,0.74,,-0.9998,0.3173,0.0001,,,,,,,
bob,0,28830260,1097,0.0013,0.0084,0.72,,-0.9999,0.3172,0.0001,,,,,,,
bob,0,28830260,1098,-0.001,0.0083,0.74,,-0.9998,0.317,0.0001,,,,,,,
bob,0,28830260,1099,-0.0037,0.0096,0.76,,-0.9998,0.3168,0.0001,,,,,,,
bob,0,28830260,1100,-0.0023,0.0084,0.74,,-0.9998,0.3167,0.0001,,,,,,,
bob,0,28830260,1101,0.0001,0.008,0.72,,-0.9998,0.3165,0.0001,,,,,,,
bob,0,28830260,1102,-0.0005,0.0087,0.74,,-0.9999,0.3163,0.0001,,,,,,,
bob,0,28830260,1103,-0.0017,0.0089,0.76,,-0.9999,0.3162,0.0001,,,,,,,
bob,0,28830260,1104,-0.0039,0.0084,0.74,,-0.9998,0.316,0.0001,,,,,,,
bob,0,28830260,1105,-0.0023,0.0083,0.74,,-0.9998,0.3158,0.0002,,,,,,,
bob,0,28830260,1106,-0.0026,0.0088,0.74,,-0.9998,0.3157,0.0002,,,,,,,
bob,0,28830260,1107,-0.0014,0.0081,0.7000000000000001,,-0.9998,0.3155,0.0002,,,,,,,
bob,0,28830260,1108,-0.0026,0.0084,0.74,,-0.9998,0.3153,0.0002,,,,,,,
bob,0,28830260,1109,0.0019,0.0084,0.74,,-0.9998,0.3152,0.0002,,,,,,,
bob,0,28830260,1110,0.0029,0.0088,0.76,,-0.9998,0.315,0.0002,,,,,,,
bob,0,28830260,1111,0.0022,0.0083,0.72,,-0.9998,0.3148,0.0002,,,,,,,
bob,0,28830260,1112,-0.0031,0.0085,0.74,,-0.9998,0.3147,0.0001,,,,,,,
bob,0,28830260,1113,-0.0026,0.0087,0.74,,-0.9998,0.3145,0.0001,,,,,,,
bob,0,28830260,1114,-0.0013,0.0085,0.76,,-0.9998,0.3143,0.0001,,,,,,,
bob,0,28830260,1115,0.0007,0.0087,0.7799999999999999,,-0.9998,0.3142,0.0001,,,,,,,
bob,0,28830260,1116,0.0032,0.0081,0.72,,-0.9998,0.314,0.0001,,,,,,,
bob,0,28830260,1117,0.001,0.0081,0.74,,-0.9998,0.3138,0.0001,,,,,,,
bob,0,28830260,1118,0.0008,0.0083,0.72,,-0.9998,0.3137,0.0001,,,,,,,
bob,0,28830260,1119,0.001,0.0085,0.72,,-0.9998,0.3135,0.0001,,,,,,,
bob,0,28830260,1120,0.0006,0.0078,0.72,,-0.9998,0.3133,0.0001,,,,,,,
bob,0,28830260,1121,-0.0002,0.0088,0.74,,-0.9999,0.3132,0.0001,,,,,,,
bob,0,28830260,1122,0.001,0.0084,0.74,,-0.9998,0.313,0.0001,,,,,,,
bob,0,28830260,1123,-0.0012,0.0087,0.76,,-0.9999,0.3128,0.0001,,,,,,,
bob,0,28830260,1124,-0.002,0.0127,0.76,,-0.9998,0.3127,0.0001,,,,,,,
bob,0,28830260,1125,-0.0024,0.0101,0.76,,-0.9998,0.3125,0.0002,,,,,,,
bob,0,28830260,1126,-0.0016,0.0076,0.6799999999999999,,-0.9999,0.3123,0.0002,,,,,,,
bob,0,28830260,1127,-0.0017,0.0082,0.74,,-0.9998,0.3122,0.0002,,,,,,,
bob,0,28830260,1128,-0.0009,0.0085,0.74,,-0.9998,0.312,0.0002,,,,,,,
bob,0,28830260,1129,-0.0006,0.0085,0.74,,-0.9998,0.3118,0.0002,,,,,,,
bob,0,28830260,1130,-0.0012,0.0092,0.7799999999999999,,-0.9998,0.3117,0.0001,,,,,,,
bob,0,28830260,1131,-0.0013,0.0121,0.76,,-0.9998,0.3115,0.0002,,,,,,,
bob,0,28830260,1132,-0.0007,0.008,0.7000000000000001,,-0.9998,0.3113,0.0002,,,,,,,
bob,0,28830260,1133,-0.0002,0.0079,0.72,,-0.9998,0.3112,0.0002,,,,,,,
bob,0,28830260,1134,-0.0018,0.0085,0.76,,-0.9998,0.311,0.0002,,,,,,,
bob,0,28830260,1135,-0.0023,0.0082,0.7000000000000001,,-0.9998,0.3108,0.0002,,,,,,,
bob,0,28830260,1136,-0.0007,0.0078,0.7000000000000001,,-0.9999,0.3107,0.0002,,,,,,,
bob,0,28830260,1137,-0.0011,0.0086,0.74,,-0.9998,0.3105,0.0002,,,,,,,
bob,0,28830260,1138,-0.002,0.0081,0.7000000000000001,,-0.9998,0.3103,0.0002,,,,,,,
bob,0,28830260,1139,-0.0015,0.0083,0.72,,-0.9998,0.3102,0.0002,,,,,,,
bob,0,28830260,1140,0.0004,0.0086,0.7000000000000001,,-0.9998,0.31,0.0002,,,,,,,
bob,0,28830260,1141,0.0014,0.0085,0.74,,-0.9998,0.3098,0.0002,,,,,,,
bob,0,28830260,1142,-0.0008,0.0113,0.76,,-0.9998,0.3097,0.0002,,,,,,,
bob,0,28830260,1143,-0.002,0.008,0.72,,-0.9998,0.3095,0.0002,,,,,,,
bob,0,28830260,1144,0.0014,0.0092,0.76,,-0.9998,0.3093,0.0002,,,,,,,
bob,0,28830260,1145,0.0022,0.0082,0.76,,-0.9998,0.3092,0.0002,,,,,,,
bob,0,28830260,1146,-0.0003,0.013,0.8,,-0.9998,0.309,0.0002,,,,,,,
bob,0,28830260,1147,0.0005,0.0086,0.76,,-0.9998,0.3088,0.0002,,,,,,,
bob,0,28830260,1148,0.0002,0.0121,0.74,,-0.9998,0.3087,0.0002,,,,,,,
bob,0,28830260,1149,-0.0004,0.0131,0.72,,-0.9998,0.3085,0.0002,,,,,,,
bob,0,28830260,1150,0.0019,0.0083,0.74,,-0.9998,0.3083,0.0002,,,,,,,
bob,0,28830260,1151,-0.0004,0.0086,0.74,,-0.9999,0.3082,0.0002,,,,,,,
bob,0,28830260,1152,-0.0009,0.0088,0.74,,-0.9998,0.308,0.0002,,,,,,,
bob,0,28830260,1153,-0.0012,0.0092,0.76,,-0.9998,0.3078,0.0002,,,,,,,
bob,0,28830260,1154,-0.0025,0.0127,0.76,,-0.9998,0.3077,0.0002,,,,,,,
bob,0,28830260,1155,-0.0021,0.0083,0.74,,-0.9998,0.3075,0.0002,,,,,,,
bob,0,28830260,1156,-0.0009,0.0097,0.72,,-0.9998,0.3073,0.0002,,,,,,,
bob,0,28830260,1157,0.001,0.009,0.76,,-0.9998,0.3072,0.0002,,,,,,,
bob,0,28830260,1158,0.0,0.0088,0.7799999999999999,,-0.9998,0.307,0.0002,,,,,,,
bob,0,28830260,1159,-0.0002,0.0092,0.76,,-0.9998,0.3068,0.0002,,,,,,,
bob,0,28830260,1160,0.0004,0.0087,0.72,,-0.9998,0.3067,0.0002,,,,,,,
bob,0,28830260,1161,0.0009,0.0089,0.76,,-0.9998,0.3065,0.0002,,,,,,,
bob,0,28830260,1162,-0.0015,0.009,0.74,,-0.9998,0.3063,0.0002,,,,,,,
bob,0,28830260,1163,0.0005,0.0083,0.72,,-0.9999,0.3062,0.0002,,,,,,,
bob,0,28830260,1164,-0.0007,0.0083,0.74,,-0.9998,0.306,0.0002,,,,,,,
bob,0,28830260,1165,0.0002,0.0088,0.76,,-0.9998,0.3058,0.0002,,,,,,,
bob,0,28830260,1166,0.0016,0.008,0.72,,-0.9998,0.3057,0.0002,,,,,,,
bob,0,28830260,1167,0.001,0.0081,0.72,,-0.9999,0.3055,0.0002,,,,,,,
bob,0,28830260,1168,0.0011,0.0085,0.72,,-0.9999,0.3053,0.0002,,,,,,,
bob,0,28830260,1169,0.0001,0.008,0.72,,-0.9998,0.3052,0.0002,,,,,,,
bob,0,28830260,1170,-0.001,0.0081,0.72,,-0.9998,0.305,0.0002,,,,,,,
bob,0,28830260,1171,-0.0015,0.0085,0.72,,-0.9998,0.3048,0.0002,,,,,,,
bob,0,28830260,1172,-0.0028,0.0109,0.74,,-0.9998,0.3047,0.0002,,,,,,,
bob,0,28830260,1173,-0.0014,0.0083,0.72,,-0.9998,0.3045,0.0002,,,,,,,
bob,0,28830260,1174,0.001,0.0093,0.76,,-0.9998,0.3043,0.0002,,,,,,,
bob,0,28830260,1175,0.0016,0.0085,0.74,,-0.9998,0.3042,0.0002,,,,,,,
bob,0,28830260,1176,0.0005,0.0091,0.76,,-0.9998,0.304,0.0002,,,,,,,
bob,0,28830260,1177,0.001,0.0085,0.72,,-0.9998,0.3038,0.0002,,,,,,,
bob,0,28830260,1178,0.0012,0.0087,0.74,,-0.9998,0.3037,0.0002,,,,,,,
bob,0,28830260,1179,-0.0001,0.0088,0.76,,-0.9998,0.3035,0.0002,,,,,,,
bob,0,28830260,1180,0.0015,0.0084,0.74,,-0.9999,0.3033,0.0002,,,,,,,
bob,0,28830260,1181,0.004,0.0086,0.7000000000000001,,-0.9999,0.3032,0.0002,,,,,,,
bob,0,28830260,1182,-0.0017,0.0096,0.72,,-0.9998,0.303,0.0002,,,,,,,
bob,0,28830260,1183,-0.0016,0.0091,0.74,,-0.9998,0.3028,0.0002,,,,,,,
bob,0,28830260,1184,-0.0003,0.0084,0.74,,-0.9998,0.3027,0.0002,,,,,,,
bob,0,28830260,1185,0.0013,0.0086,0.74,,-0.9999,0.3025,0.0002,,,,,,,
bob,0,28830260,1186,0.0002,0.0086,0.74,,-0.9998,0.3023,0.0002,,,,,,,
bob,0,28830260,1187,0.0004,0.0082,0.72,,-0.9998,0.3022,0.0002,,,,,,,
bob,0,28830260,1188,0.0015,0.0125,0.72,,-0.9998,0.302,0.0003,,,,,,,
bob,0,28830260,1189,0.001,0.0083,0.72,,-0.9998,0.3018,0.0002,,,,,,,
bob,0,28830260,1190,-0.0025,0.0088,0.76,,-0.9999,0.3017,0.0002,,,,,,,
bob,0,28830260,1191,-0.0019,0.0088,0.76,,-0.9998,0.3015,0.0002,,,,,,,
bob,0,28830260,1192,-0.0051,0.009,0.74,,-0.9998,0.3013,0.0002,,,,,,,
bob,0,28830260,1193,-0.0018,0.009,0.74,,-0.9999,0.3012,0.0002,,,,,,,
bob,0,28830260,1194,-0.0004,0.0089,0.74,,-0.9999,0.301,0.0002,,,,,,,
bob,0,28830260,1195,0.0004,0.0092,0.76,,-0.9998,0.3008,0.0002,,,,,,,
bob,0,28830260,1196,0.0014,0.0093,0.74,,-0.9998,0.3007,0.0002,,,,,,,
bob,0,28830260,1197,0.0042,0.0089,0.74,,-0.9998,0.3005,0.0002,,,,,,,
bob,0,28830260,1198,0.0019,0.0081,0.7000000000000001,,-0.9998,0.3003,0.0002,,,,,,,
bob,0,28830260,1199,0.0019,0.0092,0.76,,-0.9998,0.3002,0.0002,,,,,,,
bob,0,28830260,1200,-0.0019,0.0099,0.76,,-0.9998,0.3,0.0002,,,,,,,
bob,0,28830260,1201,-0.0004,0.0084,0.72,,-0.9998,0.2998,0.0002,,,,,,,
bob,0,28830260,1202,0.0001,0.0099,0.7799999999999999,,-0.9998,0.2997,0.0002,,,,,,,
bob,0,28830260,1203,0.0001,0.0082,0.72,,-0.9998,0.2995,0.0002,,,,,,,
bob,0,28830260,1204,0.0014,0.0091,0.76,,-0.9998,0.2993,0.0002,,,,,,,
bob,0,28830260,1205,0.0008,0.0089,0.76,,-0.9998,0.2992,0.0002,,,,,,,
bob,0,28830260,1206,-0.0011,0.0089,0.76,,-0.9998,0.299,0.0002,,,,,,,
bob,0,28830260,1207,-0.0023,0.009,0.76,,-0.9999,0.2988,0.0002,,,,,,,
bob,0,28830260,1208,-0.0039,0.0086,0.74,,-0.9998,0.2987,0.0002,,,,,,,
bob,0,28830260,1209,-0.004,0.0086,0.74,,-0.9999,0.2985,0.0002,,,,,,,
bob,0,28830260,1210,0.001,0.0087,0.76,,-0.9999,0.2983,0.0002,,,,,,,
bob,0,28830260,1211,-0.0035,0.0082,0.74,,-0.9998,0.2982,0.0002,,,,,,,
bob,0,28830260,1212,-0.0027,0.0085,0.74,,-0.9998,0.298,0.0002,,,,,,,
bob,0,28830260,1213,-0.0006,0.0089,0.74,,-0.9999,0.2978,0.0002,,,,,,,
bob,0,28830260,1214,-0.0031,0.0083,0.74,,-0.9998,0.2977,0.0002,,,,,,,
bob,0,28830260,1215,-0.0007,0.0092,0.74,,-0.9998,0.2975,0.0002,,,,,,,
bob,0,28830260,1216,0.003,0.0085,0.74,,-0.9998,0.2973,0.0002,,,,,,,
bob,0,28830260,1217,0.003,0.0084,0.74,,-0.9998,0.2972,0.0002,,,,,,,
bob,0,28830260,1218,0.0004,0.0086,0.76,,-0.9998,0.297,0.0002,,,,,,,
bob,0,28830260,1219,0.0018,0.0087,0.76,,-0.9998,0.2968,0.0002,,,,,,,
bob,0,28830260,1220,0.004,0.0086,0.76,,-0.9998,0.2967,0.0002,,,,,,,
bob,0,28830260,1221,0.0023,0.0084,0.72,,-0.9998,0.2965,0.0002,,,,,,,
bob,0,28830260,1222,0.0008,0.0086,0.74,,-0.9998,0.2963,0.0002,,,,,,,
bob,0,28830260,1223,-0.003,0.0088,0.74,,-0.9998,0.2962,0.0002,,,,,,,
bob,0,28830260,1224,-0.0017,0.0109,0.74,,-0.9998,0.296,0.0002,,,,,,,
bob,0,28830260,1225,-0.0006,0.0127,0.8,,-0.9998,0.2958,0.0003,,,,,,,
bob,0,28830260,1226,0.0001,0.0086,0.74,,-0.9999,0.2957,0.0003,,,,,,,
bob,0,28830260,1227,0.0013,0.0088,0.76,,-0.9999,0.2955,0.0003,,,,,,,
bob,0,28830260,1228,0.0006,0.0081,0.72,,-0.9998,0.2953,0.0003,,,,,,,
bob,0,28830260,1229,0.0007,0.0085,0.74,,-0.9998,0.2952,0.0003,,,,,,,
bob,0,28830260,1230,0.0012,0.0083,0.72,,-0.9998,0.295,0.0003,,,,,,,
bob,0,28830260,1231,0.0006,0.0088,0.72,,-0.9998,0.2948,0.0002,,,,,,,
bob,0,28830260,1232,-0.0014,0.0088,0.74,,-0.9998,0.2947,0.0002,,,,,,,
bob,0,28830260,1233,0.0011,0.0088,0.76,,-0.9999,0.2945,0.0002,,,,,,,
bob,0,28830260,1234,0.001,0.0128,0.7799999999999999,,-0.9998,0.2943,0.0003,,,,,,,
bob,0,28830260,1235,0.0041,0.0083,0.72,,-0.9998,0.2942,0.0003,,,,,,,
bob,0,28830260,1236,0.002,0.0084,0.74,,-0.9998,0.294,0.0003,,,,,,,
bob,0,28830260,1237,0.003,0.0091,0.76,,-0.9998,0.2938,0.0003,,,,,,,
bob,0,28830260,1238,0.002,0.0082,0.72,,-0.9998,0.2937,0.0003,,,,,,,
bob,0,28830260,1239,0.0022,0.0086,0.74,,-0.9998,0.2935,0.0003,,,,,,,
bob,0,28830260,1240,-0.0015,0.0087,0.76,,-0.9998,0.2933,0.0003,,,,,,,
bob,0,28830260,1241,0.0009,0.0083,0.72,,-0.9998,0.2932,0.0003,,,,,,,
bob,0,28830260,1242,0.0017,0.0083,0.72,,-0.9999,0.293,0.0003,,,,,,,
bob,0,28830260,1243,0.0016,0.0107,0.76,,-0.9998,0.2928,0.0003,,,,,,,
bob,0,28830260,1244,-0.0013,0.0094,0.74,,-0.9998,0.2927,0.0003,,,,,,,
bob,0,28830260,1245,-0.0033,0.0093,0.74,,-0.9998,0.2925,0.0003,,,,,,,
bob,0,28830260,1246,0.0012,0.0083,0.74,,-0.9999,0.2923,0.0003,,,,,,,
bob,0,28830260,1247,-0.0022,0.0102,0.7799999999999999,,-0.9998,0.2922,0.0003,,,,,,,
bob,0,28830260,1248,-0.003,0.0085,0.74,,-0.9998,0.292,0.0003,,,,,,,
bob,0,28830260,1249,-0.0025,0.0089,0.76,,-0.9998,0.2918,0.0003,,,,,,,
bob,0,28830260,1250,-0.0022,0.0093,0.76,,-0.9998,0.2917,0.0003,,,,,,,
bob,0,28830260,1251,-0.0006,0.013,0.76,,-0.9998,0.2915,0.0003,,,,,,,
bob,0,28830260,1252,0.0013,0.0089,0.74,,-0.9998,0.2913,0.0003,,,,,,,
bob,0,28830260,1253,0.0049,0.0084,0.76,,-0.9998,0.2912,0.0003,,,,,,,
bob,0,28830260,1254,0.0015,0.0083,0.74,,-0.9998,0.291,0.0003,,,,,,,
bob,0,28830260,1255,0.0024,0.009,0.7799999999999999,,-0.9998,0.2908,0.0003,,,,,,,
bob,0,28830260,1256,-0.0003,0.0093,0.74,,-0.9999,0.2907,0.0003,,,,,,,
bob,0,28830260,1257,0.0014,0.0086,0.74,,-0.9998,0.2905,0.0003,,,,,,,
bob,0,28830260,1258,-0.0006,0.0079,0.72,,-0.9999,0.2903,0.0003,,,,,,,
bob,0,28830260,1259,0.0019,0.0088,0.76,,-0.9998,0.2902,0.0003,,,,,,,
bob,0,28830260,1260,0.0025,0.0093,0.7799999999999999,,-0.9998,0.29,0.0003,,,,,,,
bob,0,28830260,1261,-0.0008,0.0084,0.76,,-0.9999,0.2898,0.0003,,,,,,,
bob,0,28830260,1262,0.0016,0.0092,0.76,,-0.9998,0.2897,0.0003,,,,,,,
bob,0,28830260,1263,0.0014,0.0084,0.76,,-0.9999,0.2895,0.0003,,,,,,,
bob,0,28830260,1264,0.0001,0.0087,0.76,,-0.9998,0.2893,0.0003,,,,,,,
bob,0,28830260,1265,-0.0023,0.0092,0.74,,-0.9998,0.2892,0.0003,,,,,,,
bob,0,28830260,1266,0.0005,0.0084,0.72,,-0.9998,0.289,0.0003,,,,,,,
bob,0,28830260,1267,0.0009,0.0088,0.76,,-0.9998,0.2888,0.0003,,,,,,,
bob,0,28830260,1268,0.0003,0.0084,0.74,,-0.9998,0.2887,0.0003,,,,,,,
bob,0,28830260,1269,-0.0006,0.0088,0.7799999999999999,,-0.9998,0.2885,0.0003,,,,,,,
bob,0,28830260,1270,-0.0012,0.0082,0.72,,-0.9999,0.2883,0.0003,,,,,,,
bob,0,28830260,1271,0.0012,0.0088,0.76,,-0.9998,0.2882,0.0003,,,,,,,
bob,0,28830260,1272,0.0008,0.0088,0.7799999999999999,,-0.9998,0.288,0.0003,,,,,,,
bob,0,28830260,1273,-0.0007,0.0094,0.7799999999999999,,-0.9999,0.2878,0.0003,,,,,,,
bob,0,28830260,1274,0.0005,0.009,0.76,,-0.9998,0.2877,0.0003,,,,,,,
bob,0,28830260,1275,0.0011,0.0096,0.76,,-0.9999,0.2875,0.0003,,,,,,,
bob,0,28830260,1276,-0.0003,0.0087,0.76,,-0.9998,0.2873,0.0003,,,,,,,
bob,0,28830260,1277,-0.0019,0.0086,0.74,,-0.9998,0.2872,0.0003,,,,,,,
bob,0,28830260,1278,-0.0011,0.0086,0.74,,-0.9998,0.287,0.0003,,,,,,,
bob,0,28830260,1279,0.0003,0.0087,0.74,,-0.9998,0.2868,0.0003,,,,,,,
bob,0,28830260,1280,-0.0035,0.0083,0.74,,-0.9998,0.2867,0.0003,,,,,,,
bob,0,28830260,1281,-0.0017,0.0089,0.74,,-0.9998,0.2865,0.0003,,,,,,,
bob,0,28830260,1282,-0.0005,0.0088,0.74,,-0.9998,0.2863,0.0003,,,,,,,
bob,0,28830260,1283,0.0003,0.0086,0.74,,-0.9998,0.2862,0.0003,,,,,,,
bob,0,28830260,1284,0.0014,0.0094,0.76,,-0.9998,0.286,0.0003,,,,,,,
bob,0,28830260,1285,-0.0001,0.0089,0.76,,-0.9998,0.2858,0.0003,,,,,,,
bob,0,28830260,1286,-0.0031,0.0082,0.72,,-0.9998,0.2857,0.0003,,,,,,,
bob,0,28830260,1287,-0.0021,0.0092,0.7799999999999999,,-0.9998,0.2855,0.0003,,,,,,,
bob,0,28830260,1288,0.0021,0.0089,0.7799999999999999,,-0.9998,0.2853,0.0003,,,,,,,
bob,0,28830260,1289,0.001,0.0115,0.7799999999999999,,-0.9998,0.2852,0.0003,,,,,,,
bob,0,28830260,1290,-0.0009,0.0082,0.72,,-0.9998,0.285,0.0003,,,,,,,
bob,0,28830260,1291,-0.0016,0.0085,0.74,,-0.9998,0.2848,0.0003,,,,,,,
bob,0,28830260,1292,-0.0006,0.009,0.76,,-0.9998,0.2847,0.0003,,,,,,,
bob,0,28830260,1293,0.0025,0.0097,0.8200000000000001,,-0.9998,0.2845,0.0003,,,,,,,
bob,0,28830260,1294,0.0032,0.0084,0.74,,-0.9998,0.2843,0.0003,,,,,,,
bob,0,28830260,1295,-0.0004,0.0086,0.74,,-0.9998,0.2842,0.0003,,,,,,,
bob,0,28830260,1296,-0.0004,0.0092,0.7799999999999999,,-0.9998,0.284,0.0003,,,,,,,
bob,0,28830260,1297,0.0039,0.0085,0.74,,-0.9998,0.2838,0.0003,,,,,,,
bob,0,28830260,1298,0.0011,0.0086,0.72,,-0.9998,0.2837,0.0003,,,,,,,
bob,0,28830260,1299,0.0028,0.0085,0.72,,-0.9998,0.2835,0.0003,,,,,,,
bob,0,28830260,1300,0.0009,0.009,0.76,,-0.9998,0.2833,0.0003,,,,,,,
bob,0,28830260,1301,-0.0,0.0091,0.7799999999999999,,-0.9999,0.2832,0.0003,,,,,,,
bob,0,28830260,1302,-0.0006,0.0108,0.8,,-0.9998,0.283,0.0003,,,,,,,
bob,0,28830260,1303,0.0014,0.0086,0.76,,-0.9998,0.2828,0.0003,,,,,,,
bob,0,28830260,1304,0.0006,0.0091,0.76,,-0.9998,0.2827,0.0003,,,,,,,
bob,0,28830260,1305,0.001,0.0086,0.76,,-0.9998,0.2825,0.0003,,,,,,,
bob,0,28830260,1306,0.0014,0.0087,0.7799999999999999,,-0.9998,0.2823,0.0003,,,,,,,
bob,0,28830260,1307,-0.0003,0.008,0.72,,-0.9998,0.2822,0.0003,,,,,,,
bob,0,28830260,1308,-0.0016,0.0082,0.74,,-0.9998,0.282,0.0003,,,,,,,
bob,0,28830260,1309,-0.0058,0.0086,0.76,,-0.9998,0.2818,0.0003,,,,,,,
bob,0,28830260,1310,-0.0039,0.0091,0.76,,-0.9998,0.2817,0.0003,,,,,,,
bob,0,28830260,1311,-0.0023,0.0083,0.74,,-0.9998,0.2815,0.0003,,,,,,,
bob,0,28830260,1312,-0.0019,0.0088,0.76,,-0.9998,0.2813,0.0003,,,,,,,
bob,0,28830260,1313,-0.0006,0.0088,0.74,,-0.9998,0.2812,0.0003,,,,,,,
bob,0,28830260,1314,-0.0019,0.0086,0.74,,-0.9998,0.281,0.0003,,,,,,,
bob,0,28830260,1315,0.0012,0.0093,0.76,,-0.9998,0.2808,0.0003,,,,,,,
bob,0,28830260,1316,0.0018,0.0086,0.74,,-0.9998,0.2807,0.0003,,,,,,,
bob,0,28830260,1317,0.003,0.0095,0.76,,-0.9998,0.2805,0.0003,,,,,,,
bob,0,28830260,1318,0.0003,0.0084,0.74,,-0.9998,0.2803,0.0003,,,,,,,
bob,0,28830260,1319,-0.0038,0.0087,0.7799999999999999,,-0.9998,0.2802,0.0003,,,,,,,
bob,0,28830260,1320,0.0008,0.0084,0.74,,-0.9998,0.28,0.0003,,,,,,,
bob,0,28830260,1321,-0.0012,0.0085,0.74,,-0.9998,0.2798,0.0003,,,,,,,
bob,0,28830260,1322,0.0017,0.0088,0.76,,-0.9998,0.2797,0.0003,,,,,,,
bob,0,28830260,1323,0.0042,0.0108,0.8,,-0.9998,0.2795,0.0003,,,,,,,
bob,0,28830260,1324,0.0024,0.0091,0.76,,-0.9999,0.2793,0.0003,,,,,,,
bob,0,28830260,1325,0.0026,0.0091,0.7799999999999999,,-0.9998,0.2792,0.0003,,,,,,,
bob,0,28830260,1326,-0.0,0.0076,0.7000000000000001,,-0.9998,0.279,0.0003,,,,,,,
bob,0,28830260,1327,-0.001,0.0082,0.74,,-0.9998,0.2788,0.0003,,,,,,,
bob,0,28830260,1328,-0.0021,0.0083,0.74,,-0.9998,0.2787,0.0003,,,,,,,
bob,0,28830260,1329,-0.001,0.0085,0.72,,-0.9998,0.2785,0.0003,,,,,,,
bob,0,28830260,1330,-0.0006,0.0093,0.76,,-0.9998,0.2783,0.0003,,,,,,,
bob,0,28830260,1331,-0.0011,0.009,0.74,,-0.9998,0.2782,0.0003,,,,,,,
bob,0,28830260,1332,-0.0008,0.0094,0.7799999999999999,,-0.9998,0.278,0.0003,,,,,,,
bob,0,28830260,1333,-0.0023,0.0107,0.74,,-0.9998,0.2778,0.0003,,,,,,,
bob,0,28830260,1334,-0.0048,0.0086,0.74,,-0.9998,0.2777,0.0003,,,,,,,
bob,0,28830260,1335,-0.0046,0.0084,0.74,,-0.9999,0.2775,0.0003,,,,,,,
bob,0,28830260,1336,-0.0064,0.0084,0.74,,-0.9998,0.2773,0.0003,,,,,,,
bob,0,28830260,1337,-0.0028,0.0085,0.74,,-0.9998,0.2772,0.0003,,,,,,,
bob,0,28830260,1338,0.0013,0.0088,0.76,,-0.9998,0.277,0.0003,,,,,,,
bob,0,28830260,1339,0.0034,0.0087,0.76,,-0.9998,0.2768,0.0003,,,,,,,
bob,0,28830260,1340,-0.0012,0.0083,0.74,,-0.9998,0.2767,0.0003,,,,,,,
bob,0,28830260,1341,0.0009,0.0082,0.74,,-0.9998,0.2765,0.0003,,,,,,,
bob,0,28830260,1342,0.0015,0.009,0.76,,-0.9998,0.2763,0.0003,,,,,,,
bob,0,28830260,1343,0.0015,0.0118,0.74,,-0.9998,0.2762,0.0003,,,,,,,
bob,0,28830260,1344,0.0005,0.0087,0.74,,-0.9998,0.276,0.0003,,,,,,,
bob,0,28830260,1345,-0.0003,0.0084,0.76,,-0.9998,0.2758,0.0003,,,,,,,
bob,0,28830260,1346,-0.0003,0.0097,0.8,,-0.9998,0.2757,0.0003,,,,,,,
bob,0,28830260,1347,-0.0013,0.0091,0.7799999999999999,,-0.9999,0.2755,0.0003,,,,,,,
bob,0,28830260,1348,0.0011,0.0086,0.76,,-0.9998,0.2753,0.0003,,,,,,,
bob,0,28830260,1349,0.0009,0.0091,0.8,,-0.9998,0.2752,0.0003,,,,,,,
bob,0,28830260,1350,-0.0019,0.0088,0.74,,-0.9998,0.275,0.0003,,,,,,,
bob,0,28830260,1351,-0.0011,0.0085,0.72,,-0.9998,0.2748,0.0003,,,,,,,
bob,0,28830260,1352,-0.0034,0.0084,0.76,,-0.9999,0.2747,0.0003,,,,,,,
bob,0,28830260,1353,-0.0012,0.0088,0.7799999999999999,,-0.9999,0.2745,0.0003,,,,,,,
bob,0,28830260,1354,-0.0033,0.0087,0.76,,-0.9998,0.2743,0.0002,,,,,,,
