pushes,success,goal_x,goal_y,goal_z,goal_yaw,final_x,final_y,final_z,err_pos,err_rot
3,False,0.271,0.524,0.02,6.124,-0.109,0.466,0.0,0.385,2.918
3,False,-0.345,0.371,0.02,1.082,-0.0,0.5,0.0,0.369,2.061
3,False,-0.002,0.672,0.02,5.115,0.151,0.466,0.0,0.257,2.634
3,False,0.382,0.434,0.02,2.533,0.026,0.52,-0.0,0.367,0.476
3,False,0.354,0.634,0.02,1.815,-0.0,0.5,-0.0,0.38,1.328
3,False,0.207,0.35,0.02,0.144,-0.0,0.5,-0.0,0.257,2.999
3,False,-0.112,0.343,0.02,4.715,0.086,0.542,0.0,0.281,1.342
3,False,0.365,0.416,0.02,2.535,-0.0,0.5,0.0,0.375,0.609
3,False,0.388,0.467,0.02,0.395,0.061,0.468,-0.0,0.327,2.359
3,False,0.233,0.467,0.02,3.411,-0.0,0.5,-0.0,0.236,0.269
3,False,-0.13,0.513,0.02,3.557,0.0,0.5,0.0,0.133,0.416
3,False,-0.25,0.466,0.02,1.137,-0.122,0.55,0.0,0.155,2.744
3,False,-0.004,0.472,0.02,1.442,0.052,0.592,0.0,0.134,2.454
3,False,0.106,0.369,0.02,2.807,0.164,0.559,0.0,0.199,0.461
3,False,0.196,0.515,0.02,1.078,-0.001,0.5,-0.0,0.199,2.072
3,False,0.108,0.681,0.02,4.422,0.003,0.51,0.0,0.202,1.4
3,False,-0.246,0.506,0.02,5.942,0.148,0.697,-0.0,0.438,2.52
3,False,0.099,0.378,0.02,0.866,-0.0,0.5,-0.0,0.159,2.277
3,False,-0.215,0.458,0.02,2.571,0.042,0.509,0.0,0.263,0.316
3,False,0.181,0.51,0.02,1.308,0.062,0.532,0.0,0.122,3.035
3,False,-0.177,0.46,0.02,4.101,-0.0,0.5,0.0,0.182,0.957
3,False,-0.246,0.389,0.02,2.203,0.132,0.415,0.0,0.379,0.56
3,False,-0.033,0.635,0.02,5.258,0.023,0.51,0.0,0.139,2.858
3,False,0.202,0.347,0.02,1.999,-0.396,0.564,0.0,0.637,0.688
3,False,-0.113,0.648,0.02,4.124,0.11,0.28,0.0,0.431,0.12
3,False,-0.036,0.415,0.02,0.791,0.04,0.467,0.0,0.093,1.545
3,False,-0.333,0.563,0.02,4.755,0.27,0.461,-0.0,0.612,1.781
3,False,-0.093,0.356,0.02,1.25,0.0,0.5,0.0,0.173,1.891
3,False,-0.279,0.383,0.02,5.879,0.013,0.487,0.0,0.31,2.963
3,False,-0.093,0.334,0.02,4.208,0.117,0.576,0.0,0.322,1.803
3,False,0.11,0.398,0.02,1.81,0.006,0.481,0.0,0.135,1.102
3,False,-0.165,0.499,0.02,0.788,0.005,0.502,0.0,0.171,2.405
3,False,0.387,0.456,0.02,2.726,0.111,0.639,-0.0,0.332,0.643
3,False,0.197,0.651,0.02,2.45,-0.019,0.23,0.0,0.473,1.118
3,False,-0.386,0.645,0.02,1.086,-0.0,0.5,0.0,0.413,2.059
3,False,-0.394,0.438,0.02,4.412,-0.024,0.51,-0.0,0.378,1.104
3,False,-0.085,0.531,0.02,5.858,0.026,0.474,-0.0,0.126,3.107
3,False,0.119,0.668,0.02,4.596,-0.02,0.427,0.0,0.278,2.341
3,False,-0.086,0.471,0.02,0.587,-0.001,0.518,-0.0,0.1,2.803
3,False,0.359,0.557,0.02,2.399,0.05,0.566,0.0,0.31,0.755
3,False,-0.064,0.536,0.02,5.471,0.026,0.55,-0.0,0.093,3.046
3,False,-0.26,0.508,0.02,4.942,0.002,0.504,0.0,0.263,2.005
3,False,0.14,0.505,0.02,3.276,0.013,0.483,0.0,0.131,0.508
3,False,0.294,0.426,0.02,5.961,0.063,0.502,0.0,0.244,2.325
3,False,0.178,0.468,0.02,1.44,0.048,0.497,0.0,0.135,0.501
3,False,0.239,0.616,0.02,5.342,0.102,0.497,-0.0,0.183,2.379
3,False,0.081,0.519,0.02,0.329,-0.001,0.5,0.0,0.086,2.835
3,False,-0.007,0.455,0.02,5.822,0.0,0.5,0.0,0.05,2.68
3,False,-0.336,0.343,0.02,2.594,0.025,0.336,0.065,0.364,1.092
3,False,-0.335,0.409,0.02,3.599,-0.058,0.53,0.0,0.303,0.084
3,False,-0.147,0.693,0.02,4.826,0.028,0.475,-0.0,0.281,1.733
3,False,0.346,0.451,0.02,5.565,-0.02,0.506,0.0,0.371,1.966
3,False,-0.394,0.55,0.02,5.007,-0.524,0.473,0.0,0.152,2.705
3,False,-0.224,0.426,0.02,4.834,0.034,0.492,0.0,0.267,0.622
3,False,-0.155,0.411,0.02,1.674,-0.0,0.5,-0.0,0.179,1.468
3,False,-0.012,0.684,0.02,1.884,-0.37,0.757,0.0,0.366,0.905
3,False,0.4,0.54,0.02,6.073,-0.138,0.736,0.0,0.573,2.901
3,False,-0.327,0.601,0.02,3.354,0.04,0.654,0.0,0.372,0.472
3,False,-0.247,0.407,0.02,3.101,-0.0,0.5,-0.0,0.265,0.043
3,False,-0.133,0.624,0.02,4.762,0.054,0.398,0.0,0.295,0.219
3,False,-0.277,0.446,0.02,4.903,0.138,0.601,0.0,0.443,2.873
3,False,-0.068,0.373,0.02,5.393,-0.032,0.294,0.0,0.089,2.084
3,False,0.273,0.637,0.02,0.029,-0.037,0.488,0.0,0.345,1.837
3,False,0.13,0.313,0.02,2.357,-0.081,0.488,0.0,0.275,0.164
3,False,0.108,0.566,0.02,1.75,0.147,0.265,-0.0,0.304,1.557
3,False,-0.156,0.588,0.02,0.12,-0.032,0.345,0.0,0.274,1.956
3,False,0.302,0.592,0.02,2.88,0.024,0.355,0.0,0.366,0.931
3,False,0.324,0.66,0.02,2.027,0.062,0.523,0.0,0.297,0.038
3,False,-0.074,0.663,0.02,0.774,-0.134,0.571,-0.0,0.112,2.433
3,False,-0.204,0.602,0.02,3.748,-0.006,0.511,0.0,0.218,1.047
3,False,0.024,0.614,0.02,2.073,0.062,0.491,0.0,0.131,0.771
3,False,-0.069,0.581,0.02,0.562,0.015,0.514,-0.0,0.109,2.609
3,False,-0.227,0.589,0.02,0.659,0.124,0.371,0.0,0.414,1.183
3,False,0.041,0.51,0.02,6.052,-0.075,0.433,0.0,0.14,2.751
3,False,0.197,0.468,0.02,0.815,-0.053,0.592,0.0,0.28,1.701
3,False,0.092,0.465,0.02,0.757,0.128,0.661,-0.0,0.201,1.225
3,False,0.164,0.474,0.02,4.876,-0.014,0.493,0.0,0.181,0.616
3,False,0.313,0.436,0.02,6.051,0.094,0.667,0.0,0.319,2.914
3,False,0.224,0.613,0.02,0.462,0.048,0.526,0.0,0.198,2.066
3,False,0.244,0.352,0.02,3.582,-0.011,0.371,0.0,0.256,0.262
3,False,0.096,0.641,0.02,2.159,-0.133,0.577,0.0,0.239,0.94
3,False,0.27,0.605,0.02,0.453,0.008,0.507,-0.0,0.281,2.844
3,False,0.238,0.405,0.02,1.044,0.01,0.375,0.0,0.231,1.124
3,False,0.396,0.641,0.02,4.109,-0.007,0.329,0.0,0.51,1.44
3,False,0.05,0.678,0.02,3.028,0.173,0.495,-0.0,0.221,1.363
3,False,0.134,0.482,0.02,2.424,-0.0,0.504,-0.0,0.138,0.631
3,False,-0.283,0.334,0.02,1.652,-0.0,0.5,-0.0,0.328,1.491
3,False,0.13,0.463,0.02,6.28,0.113,0.509,0.0,0.052,2.513
3,False,-0.359,0.329,0.02,4.35,0.0,0.498,0.0,0.398,1.231
3,False,-0.363,0.651,0.02,5.724,-0.084,0.529,0.0,0.306,2.225
3,False,-0.106,0.317,0.02,0.918,0.1,0.352,0.0,0.209,2.658
3,False,0.296,0.505,0.02,2.206,0.0,0.5,0.0,0.297,0.936
3,False,0.317,0.32,0.02,1.446,-0.038,0.216,0.0,0.371,1.727
3,False,-0.322,0.548,0.02,3.484,0.013,0.523,0.0,0.336,0.019
3,False,0.308,0.578,0.02,3.61,0.226,0.608,-0.0,0.09,2.029
1,False,-0.353,0.624,0.02,2.244,0.033,0.506,0.069,0.407,2.188
3,False,-0.04,0.347,0.02,5.452,0.025,0.512,0.0,0.179,2.889
3,False,0.179,0.64,0.02,1.441,0.075,0.623,0.0,0.107,0.423
3,False,-0.289,0.535,0.02,5.324,0.0,0.5,0.0,0.292,2.195
3,False,0.133,0.623,0.02,2.035,-0.002,0.499,0.0,0.184,1.123
3,False,0.211,0.511,0.02,0.358,0.09,0.424,0.0,0.15,2.483
3,False,-0.335,0.535,0.02,5.653,0.07,0.413,0.0,0.423,2.865
3,False,0.083,0.589,0.02,4.617,-0.005,0.478,0.0,0.143,1.265
3,False,-0.191,0.628,0.02,1.451,0.062,0.484,0.0,0.292,1.933
3,False,0.265,0.596,0.02,5.074,-0.071,0.557,-0.0,0.339,2.65
3,False,-0.214,0.464,0.02,2.69,0.08,0.285,0.0,0.345,0.057
3,False,0.237,0.698,0.02,5.255,0.088,0.453,0.0,0.287,2.251
3,False,0.002,0.436,0.02,6.251,-0.0,0.5,-0.0,0.067,3.108
3,False,-0.218,0.504,0.02,1.159,-0.072,0.613,0.0,0.183,2.176
3,False,0.165,0.586,0.02,3.257,-0.06,0.574,0.0,0.226,1.351
3,False,0.322,0.424,0.02,3.191,-0.058,0.585,0.0,0.413,0.421
3,False,0.192,0.311,0.02,1.147,-0.0,0.5,0.0,0.27,1.997
3,False,0.036,0.504,0.02,2.257,0.02,0.423,-0.0,0.085,1.108
3,False,-0.233,0.323,0.02,1.39,0.017,0.559,0.0,0.344,2.382
3,False,-0.383,0.633,0.02,0.357,-0.053,0.417,-0.0,0.395,1.136
3,False,-0.004,0.518,0.02,4.601,0.081,0.432,0.0,0.123,2.602
3,False,0.297,0.596,0.02,2.236,0.137,0.69,0.0,0.187,0.301
3,False,-0.343,0.674,0.02,0.114,0.001,0.514,-0.0,0.38,3.137
3,False,-0.068,0.406,0.02,5.596,-0.131,0.601,-0.0,0.206,1.885
3,False,-0.33,0.428,0.02,1.84,0.019,0.569,0.0,0.377,2.286
3,False,-0.079,0.385,0.02,4.568,0.007,0.395,0.0,0.089,1.899
3,False,-0.303,0.367,0.02,2.043,-0.068,0.325,0.0,0.239,1.145
3,False,-0.156,0.627,0.02,3.337,-0.102,0.635,0.0,0.057,0.374
3,False,-0.144,0.622,0.02,1.204,0.019,0.509,0.0,0.199,1.682
3,False,0.297,0.661,0.02,4.38,0.007,0.527,0.0,0.321,0.387
3,False,-0.336,0.442,0.02,2.484,-0.016,0.465,0.0,0.321,1.886
3,False,0.256,0.528,0.02,3.842,0.155,0.329,0.0,0.224,2.968
3,False,-0.344,0.444,0.02,0.894,-0.128,0.567,0.0,0.249,3.04
3,False,0.256,0.549,0.02,1.678,-0.029,0.541,0.0,0.286,1.758
3,False,0.153,0.42,0.02,1.455,0.066,0.304,-0.0,0.146,1.256
3,False,-0.047,0.494,0.02,1.88,-0.0,0.5,0.0,0.052,1.263
3,False,-0.244,0.323,0.02,6.035,0.111,0.53,0.0,0.411,3.061
3,False,0.186,0.649,0.02,5.076,-0.092,0.528,0.0,0.304,1.414
3,False,-0.081,0.573,0.02,2.954,-0.0,0.5,-0.0,0.11,0.189
3,False,0.122,0.524,0.02,4.012,-0.238,0.441,-0.0,0.371,0.332
3,False,-0.048,0.307,0.02,5.039,0.235,0.563,-0.0,0.382,1.897
3,False,0.34,0.515,0.02,2.414,0.083,0.479,0.0,0.26,1.017
3,False,0.159,0.374,0.02,1.765,0.188,0.662,0.0,0.29,1.817
3,False,-0.114,0.44,0.02,1.563,-0.105,0.461,0.0,0.03,2.938
3,False,-0.115,0.351,0.02,0.608,0.314,0.35,0.0,0.43,2.631
3,False,0.008,0.328,0.02,6.236,0.009,0.571,-0.0,0.244,1.826
3,False,0.325,0.668,0.02,0.742,-0.175,0.443,0.0,0.549,2.728
3,False,0.231,0.632,0.02,5.841,0.001,0.499,0.0,0.266,2.697
3,False,-0.153,0.574,0.02,3.139,-0.061,0.43,0.0,0.172,0.511
3,False,0.205,0.537,0.02,3.761,0.0,0.5,0.0,0.209,0.62
3,False,-0.162,0.624,0.02,2.466,-0.117,0.4,0.197,0.289,2.313
3,False,0.243,0.623,0.02,5.103,0.004,0.499,0.0,0.271,2.035
3,False,-0.205,0.585,0.02,5.264,-0.0,0.5,0.0,0.223,2.119
3,False,0.095,0.366,0.02,4.264,0.068,0.447,-0.0,0.088,1.688
3,False,0.269,0.314,0.02,5.86,0.273,0.564,0.0,0.251,2.571
3,False,-0.382,0.503,0.02,2.553,-0.099,0.571,0.0,0.292,0.436
3,False,-0.183,0.49,0.02,3.865,-0.038,0.626,0.0,0.199,0.003
3,False,0.037,0.384,0.02,2.729,0.095,0.54,0.0,0.167,0.343
3,False,0.376,0.413,0.02,4.271,0.012,0.5,0.0,0.375,1.129
3,False,-0.127,0.689,0.02,2.176,0.013,0.512,0.0,0.227,1.284
3,False,0.081,0.642,0.02,3.563,0.031,0.389,0.0,0.258,2.076
3,False,0.342,0.585,0.02,0.531,0.004,0.503,0.0,0.349,2.527
3,False,-0.377,0.467,0.02,3.163,-0.002,0.497,0.0,0.377,0.038
3,False,-0.307,0.427,0.02,1.278,0.062,0.599,0.0,0.408,1.549
3,False,-0.036,0.698,0.02,3.654,0.038,0.748,0.0,0.092,2.081
3,False,0.325,0.336,0.02,3.946,0.121,0.69,0.0,0.409,0.52
3,False,0.175,0.536,0.02,0.999,-0.012,0.418,0.0,0.222,2.962
3,False,-0.359,0.69,0.02,5.559,-0.0,0.5,0.0,0.407,2.416
3,False,0.341,0.405,0.02,2.036,0.066,0.518,0.0,0.298,1.216
3,False,-0.177,0.389,0.02,1.073,0.028,0.295,0.0,0.226,1.812
3,False,-0.199,0.429,0.02,6.264,0.004,0.471,0.0,0.208,2.472
3,False,0.042,0.698,0.02,0.153,0.037,0.519,0.0,0.179,2.41
3,False,0.115,0.416,0.02,0.295,0.013,0.501,-0.0,0.135,1.332
3,False,-0.39,0.348,0.02,4.808,0.023,0.33,-0.0,0.414,0.879
3,False,0.278,0.384,0.02,1.516,0.089,0.595,0.0,0.285,2.001
3,False,-0.311,0.338,0.02,0.342,0.107,0.206,-0.0,0.438,1.392
3,False,-0.35,0.34,0.02,2.115,0.023,0.511,0.0,0.411,1.07
3,False,0.328,0.51,0.02,1.9,0.14,0.436,-0.0,0.202,1.125
3,False,-0.349,0.478,0.02,5.874,0.01,0.506,0.0,0.36,2.759
3,False,0.206,0.665,0.02,5.659,0.005,0.359,0.0,0.367,1.48
3,False,0.232,0.33,0.02,4.746,0.152,0.47,0.0,0.162,1.724
3,False,-0.15,0.383,0.02,2.954,0.013,0.485,0.0,0.193,0.076
3,False,-0.157,0.347,0.02,3.319,0.06,0.524,0.0,0.281,0.702
3,False,0.199,0.479,0.02,0.431,-0.187,0.635,0.026,0.416,2.673
3,False,0.239,0.464,0.02,3.544,-0.009,0.5,0.0,0.251,0.285
3,False,-0.277,0.337,0.02,6.213,0.035,0.597,0.0,0.406,2.526
3,False,-0.256,0.524,0.02,0.062,-0.135,0.374,-0.0,0.194,2.381
3,False,-0.302,0.638,0.02,3.289,-0.203,0.609,0.0,0.105,2.44
3,False,0.003,0.544,0.02,0.314,0.14,0.457,0.0,0.164,3.121
3,False,-0.19,0.399,0.02,6.229,-0.0,0.5,-0.0,0.216,3.085
3,False,-0.023,0.674,0.02,2.974,-0.0,0.5,0.0,0.176,0.17
3,False,-0.218,0.634,0.02,4.915,0.094,0.377,0.0,0.404,1.806
3,False,0.146,0.36,0.02,1.726,0.001,0.518,0.0,0.216,1.632
3,False,-0.19,0.427,0.02,2.434,0.103,0.555,0.0,0.321,0.404
3,False,0.18,0.507,0.02,4.273,0.017,0.49,0.0,0.165,0.867
3,False,0.275,0.66,0.02,2.345,0.015,0.504,0.0,0.304,0.805
3,False,-0.029,0.622,0.02,2.421,0.001,0.509,-0.0,0.119,0.888
3,False,-0.294,0.611,0.02,2.249,0.208,0.524,-0.0,0.51,0.926
3,False,-0.033,0.564,0.02,2.392,-0.0,0.5,-0.0,0.075,0.75
3,False,-0.068,0.565,0.02,0.238,0.044,0.514,-0.0,0.124,3.017
3,False,0.319,0.494,0.02,3.35,0.273,0.378,0.0,0.126,1.637
3,False,0.293,0.571,0.02,0.169,0.259,0.466,0.0,0.112,3.085
3,False,0.365,0.611,0.02,3.362,-0.0,0.5,-0.0,0.382,0.219
3,False,0.089,0.631,0.02,1.803,-0.021,0.448,-0.0,0.215,0.638
3,False,-0.236,0.434,0.02,3.059,-0.0,0.5,0.0,0.245,0.085
3,False,0.266,0.56,0.02,4.12,0.066,0.604,0.0,0.206,0.506
3,False,0.123,0.337,0.02,5.32,-0.082,0.369,0.0,0.209,0.069
3,False,0.102,0.358,0.02,5.397,-0.0,0.5,0.0,0.177,2.252
3,False,-0.052,0.604,0.02,1.701,0.03,0.509,0.0,0.127,1.383
3,False,0.277,0.387,0.02,3.704,0.029,0.513,0.0,0.279,1.361
3,False,0.06,0.537,0.02,3.214,0.35,0.676,0.0,0.322,0.459
3,False,0.061,0.385,0.02,5.904,-0.192,0.642,0.0,0.361,1.288
3,False,0.288,0.344,0.02,3.358,0.118,0.475,0.0,0.216,0.216
3,False,0.326,0.644,0.02,6.102,0.112,0.724,0.0,0.229,2.759
3,False,-0.079,0.695,0.02,5.56,-0.0,0.5,0.0,0.211,2.415
3,False,-0.056,0.555,0.02,4.975,0.0,0.5,0.0,0.081,1.834
3,False,0.061,0.599,0.02,2.44,-0.01,0.504,0.0,0.12,0.923
3,False,0.059,0.355,0.02,4.967,0.042,0.455,-0.0,0.104,2.525
3,False,-0.28,0.44,0.02,4.308,0.323,0.262,-0.0,0.629,1.586
3,False,-0.142,0.61,0.02,2.58,0.015,0.502,0.0,0.192,0.78
3,False,-0.299,0.498,0.02,4.777,-0.0,0.5,-0.0,0.299,1.635
3,False,0.363,0.364,0.02,1.363,0.001,0.517,0.0,0.394,1.735
3,False,-0.314,0.549,0.02,0.975,-0.026,0.604,0.0,0.294,1.246
3,False,0.186,0.448,0.02,0.976,0.027,0.741,0.0,0.334,2.316
3,False,-0.141,0.574,0.02,0.975,0.108,0.585,0.0,0.25,2.93
3,False,0.093,0.474,0.02,1.885,-0.0,0.5,0.0,0.098,1.26
3,False,0.096,0.524,0.02,6.089,-0.043,0.351,0.0,0.223,1.107
3,False,-0.282,0.676,0.02,0.343,0.0,0.5,0.0,0.332,2.798
3,False,-0.071,0.452,0.02,0.184,0.076,0.297,0.0,0.214,2.325
3,False,0.372,0.671,0.02,4.322,0.0,0.5,0.0,0.41,1.181
3,False,0.359,0.602,0.02,2.348,0.015,0.378,-0.0,0.411,1.991
3,False,0.197,0.564,0.02,4.917,0.167,0.437,0.0,0.133,1.851
3,False,0.39,0.661,0.02,0.871,-0.151,0.509,-0.0,0.562,0.573
3,False,0.313,0.64,0.02,3.552,-0.003,0.283,0.0,0.477,0.982
3,False,0.36,0.651,0.02,3.867,-0.0,0.5,-0.0,0.391,0.724
3,False,0.337,0.6,0.02,1.032,0.071,0.393,0.0,0.338,1.221
3,False,-0.016,0.453,0.02,4.611,-0.12,0.412,0.0,0.114,2.167
3,False,-0.367,0.302,0.02,3.723,0.024,0.538,0.0,0.457,1.328
3,False,-0.39,0.572,0.02,1.218,0.006,0.503,-0.0,0.402,1.994
3,False,0.13,0.511,0.02,5.691,0.067,0.46,0.0,0.083,2.514
3,False,0.259,0.666,0.02,5.081,-0.0,0.5,-0.0,0.309,1.938
3,False,-0.4,0.365,0.02,2.682,0.283,0.627,0.0,0.731,0.524
3,False,-0.275,0.391,0.02,4.589,0.152,0.666,0.0,0.509,3.023
3,False,-0.195,0.621,0.02,5.305,-0.261,0.738,0.0,0.136,1.975
3,False,0.092,0.675,0.02,4.398,0.298,0.5,0.0,0.271,1.236
3,False,0.283,0.324,0.02,2.092,0.197,0.442,-0.0,0.147,1.861
3,False,0.269,0.665,0.02,1.695,0.477,0.183,0.0,0.526,2.466
3,False,-0.232,0.694,0.02,5.196,0.079,0.633,0.0,0.318,1.873
3,False,0.23,0.33,0.02,5.257,0.066,0.615,0.0,0.329,1.619
3,False,0.174,0.458,0.02,2.546,-0.0,0.5,0.0,0.18,0.598
3,False,0.087,0.385,0.02,5.098,-0.077,0.473,0.0,0.187,1.877
3,False,0.323,0.538,0.02,5.238,-0.004,0.588,0.0,0.331,2.777
3,False,0.327,0.607,0.02,6.092,-0.0,0.5,-0.0,0.345,2.95
3,False,0.256,0.417,0.02,2.614,0.209,0.414,-0.0,0.051,0.551
3,False,0.015,0.402,0.02,5.723,0.111,0.616,0.0,0.235,3.041
3,False,-0.397,0.36,0.02,5.926,0.108,0.54,0.0,0.537,2.06
1,False,0.156,0.644,0.02,4.361,-0.042,0.551,0.072,0.225,1.133
3,False,0.006,0.518,0.02,5.948,-0.083,0.302,0.0,0.234,1.519
3,False,0.34,0.371,0.02,2.061,-0.04,0.458,0.0,0.39,1.583
3,False,0.362,0.618,0.02,4.028,-0.008,0.505,0.0,0.388,0.643
3,False,0.309,0.545,0.02,0.616,0.027,0.539,0.0,0.283,2.026
3,False,-0.121,0.325,0.02,4.556,0.068,0.458,0.0,0.232,0.025
3,False,-0.155,0.658,0.02,5.673,0.025,0.513,0.0,0.232,2.988
3,False,-0.397,0.577,0.02,0.212,0.012,0.507,0.0,0.415,3.131
3,False,-0.04,0.46,0.02,2.103,0.111,0.579,0.0,0.193,0.263
3,False,0.283,0.549,0.02,0.841,-0.295,0.234,0.0,0.658,2.416
3,False,-0.336,0.592,0.02,6.059,-0.003,0.519,-0.0,0.341,2.761
3,False,-0.398,0.497,0.02,2.368,0.03,0.519,0.0,0.428,0.335
3,False,0.369,0.43,0.02,4.586,0.214,0.369,0.0,0.167,2.821
3,False,-0.231,0.655,0.02,0.499,0.021,0.471,0.0,0.312,2.674
3,False,0.332,0.502,0.02,3.226,0.01,0.488,0.0,0.323,0.028
3,False,0.04,0.552,0.02,4.745,0.011,0.775,-0.0,0.226,1.324
3,False,-0.137,0.689,0.02,3.655,0.092,0.588,0.0,0.251,0.097
3,False,0.359,0.578,0.02,3.109,-0.056,0.373,0.0,0.463,1.264
3,False,-0.088,0.307,0.02,6.093,0.02,0.539,-0.0,0.257,2.266
3,False,0.011,0.516,0.02,1.434,-0.0,0.5,0.0,0.028,1.71
3,False,0.1,0.605,0.02,5.133,-0.005,0.523,0.0,0.135,2.391
3,False,-0.316,0.616,0.02,4.935,0.034,0.484,0.0,0.375,1.369
3,False,0.328,0.576,0.02,0.771,0.056,0.48,-0.0,0.289,1.832
3,False,-0.352,0.659,0.02,3.452,-0.232,0.488,0.0,0.21,0.207
3,False,-0.367,0.647,0.02,2.837,0.02,0.675,0.0,0.389,0.964
3,False,0.332,0.681,0.02,3.157,-0.092,0.389,0.0,0.515,1.262
3,False,0.12,0.493,0.02,3.104,-0.0,0.5,0.0,0.122,0.04
3,False,-0.215,0.427,0.02,1.776,0.001,0.501,0.0,0.229,1.35
3,False,0.127,0.663,0.02,4.689,-0.0,0.5,-0.0,0.208,1.547
3,False,-0.212,0.544,0.02,5.608,0.01,0.516,0.0,0.225,2.295
3,False,-0.002,0.627,0.02,5.551,0.022,0.498,0.0,0.133,2.487
3,False,0.21,0.389,0.02,4.538,-0.134,0.469,0.0,0.354,1.219
3,False,-0.282,0.438,0.02,1.914,-0.288,0.424,0.0,0.025,0.719
3,False,0.35,0.372,0.02,5.229,0.001,0.509,0.0,0.376,1.927
3,False,-0.332,0.447,0.02,2.841,0.114,0.262,0.0,0.484,0.394
3,False,-0.328,0.538,0.02,5.307,0.016,0.51,0.0,0.346,2.514
3,False,0.265,0.636,0.02,3.675,-0.028,0.632,0.0,0.293,0.389
3,False,0.009,0.461,0.02,2.927,-0.004,0.692,0.0,0.232,1.482
3,False,-0.156,0.674,0.02,6.265,0.142,0.352,0.0,0.439,3.053
3,False,0.243,0.332,0.02,1.537,-0.276,-0.13,0.0,0.695,2.501
3,False,-0.171,0.351,0.02,6.202,0.26,0.358,0.0,0.432,2.277
3,False,-0.113,0.594,0.02,4.848,-0.189,0.256,0.0,0.347,1.392
3,False,0.102,0.652,0.02,5.269,-0.0,0.5,0.0,0.184,2.125
3,False,0.055,0.662,0.02,1.677,0.003,0.501,-0.0,0.17,1.347
3,False,-0.143,0.616,0.02,5.146,-0.222,0.386,0.0,0.244,1.881
3,False,0.349,0.621,0.02,0.167,-0.0,0.5,0.0,0.37,2.978
3,False,0.335,0.376,0.02,3.948,-0.0,0.5,-0.0,0.358,0.806
3,False,-0.351,0.302,0.02,4.855,0.177,0.599,0.0,0.607,0.849
3,False,-0.055,0.373,0.02,2.257,-0.019,0.612,0.0,0.242,1.411
3,False,0.253,0.444,0.02,0.711,0.104,0.66,0.0,0.263,2.352
3,False,-0.092,0.344,0.02,6.111,0.016,0.509,0.0,0.198,2.646
3,False,0.119,0.573,0.02,5.863,0.095,0.429,0.0,0.148,2.83
3,False,-0.099,0.634,0.02,3.253,-0.03,0.426,-0.0,0.22,1.501
3,False,0.351,0.417,0.02,3.839,-0.0,0.5,0.0,0.361,0.695
3,False,0.062,0.418,0.02,6.108,-0.02,0.544,0.0,0.152,2.777
3,False,0.306,0.465,0.02,0.245,-0.073,0.571,-0.0,0.394,2.794
3,False,0.261,0.492,0.02,3.239,-0.012,0.481,0.0,0.274,0.127
3,False,-0.39,0.68,0.02,6.232,-0.0,0.5,0.0,0.43,3.088
3,False,0.008,0.68,0.02,2.102,-0.0,0.5,0.0,0.181,1.043
3,False,0.191,0.358,0.02,0.811,-0.0,0.5,-0.0,0.239,2.332
3,False,-0.359,0.342,0.02,4.067,0.185,0.439,0.0,0.552,0.808
3,False,0.292,0.31,0.02,2.222,0.069,0.516,-0.0,0.304,1.524
3,False,-0.085,0.501,0.02,5.223,0.052,0.571,0.0,0.155,1.631
3,False,-0.056,0.448,0.02,1.668,0.008,0.506,0.0,0.089,1.215
3,False,-0.237,0.329,0.02,1.783,-0.0,0.5,0.0,0.293,1.361
3,False,0.105,0.437,0.02,5.792,0.045,0.525,0.0,0.109,2.718
3,False,0.313,0.563,0.02,2.123,-0.0,0.5,0.0,0.32,1.021
3,False,0.057,0.444,0.02,4.968,-0.0,0.5,-0.0,0.083,1.826
3,False,0.161,0.324,0.02,2.652,0.009,0.505,0.0,0.238,0.455
3,False,-0.053,0.635,0.02,3.014,0.069,0.527,0.0,0.164,0.135
3,False,0.227,0.333,0.02,3.088,0.0,0.5,0.0,0.282,0.054
3,False,-0.38,0.552,0.02,3.8,0.098,0.52,0.0,0.48,0.434
3,False,-0.205,0.68,0.02,4.696,0.072,0.614,0.0,0.285,2.22
3,False,-0.153,0.543,0.02,4.251,-0.0,0.5,-0.0,0.16,1.109
3,False,-0.164,0.332,0.02,5.16,0.042,0.437,0.0,0.232,2.281
3,False,0.363,0.409,0.02,4.811,0.271,0.49,0.0,0.124,2.583
3,False,-0.221,0.463,0.02,0.753,0.079,0.338,-0.0,0.326,1.792
3,False,0.033,0.371,0.02,5.567,-0.081,0.581,-0.0,0.24,1.345
3,False,0.032,0.565,0.02,5.296,-0.0,0.5,-0.0,0.076,2.154
3,False,-0.192,0.447,0.02,3.662,-0.0,0.5,-0.0,0.2,0.519
3,False,-0.023,0.386,0.02,4.38,-0.028,0.605,0.0,0.22,0.729
3,False,-0.089,0.32,0.02,0.567,0.118,0.431,0.0,0.236,2.824
3,False,-0.087,0.501,0.02,5.555,-0.021,0.462,0.0,0.08,1.233
3,False,-0.218,0.387,0.02,2.534,-0.12,0.674,0.0,0.304,0.588
3,False,-0.055,0.67,0.02,3.956,-0.025,0.535,0.0,0.14,0.624
3,False,0.243,0.577,0.02,4.875,0.06,0.417,0.0,0.243,1.699
3,False,-0.153,0.366,0.02,2.792,-0.137,0.783,0.0,0.417,0.336
3,False,-0.08,0.573,0.02,2.621,0.31,0.506,0.0,0.397,2.988
